time_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,fx_n_filtered,fy_n_filtered,fz_n_filtered,mx_nm_filtered,my_nm_filtered,mz_nm_filtered,mass_g,stable_mass_g
4.460625,0.100000,0.140000,0.200000,-0.020000,0.000000,0.000000,0.089685,0.139619,0.181362,-0.013766,0.000248,0.000000,15.613,8.259
4.480600,0.060000,0.140000,0.220000,-0.020000,0.000000,0.000000,0.086717,0.139657,0.185226,-0.014389,0.000223,0.000000,16.007,8.593
4.500841,0.080000,0.020000,0.080000,0.000000,0.000000,0.000000,0.086045,0.127691,0.174703,-0.012950,0.000201,0.000000,14.934,8.935
4.520695,0.140000,0.120000,0.220000,-0.020000,0.000000,0.000000,0.091441,0.126922,0.179233,-0.013655,0.000181,0.000000,15.396,9.258
4.540707,0.080000,0.140000,0.320000,-0.020000,0.000000,0.000000,0.090297,0.128230,0.193310,-0.014290,0.000163,0.000000,16.832,9.611
4.560714,0.080000,0.060000,0.240000,0.000000,0.000000,0.000000,0.089267,0.121407,0.197979,-0.012861,0.000147,0.000000,17.308,9.952
4.580681,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.080340,0.109266,0.188181,-0.011575,0.000132,0.000000,16.309,10.231
4.600653,0.080000,0.020000,0.020000,0.000000,0.000000,0.000000,0.080306,0.100340,0.171363,-0.010417,0.000119,0.000000,14.594,10.482
4.620655,0.200000,0.120000,0.060000,0.000000,0.000000,0.000000,0.092276,0.102306,0.160226,-0.009375,0.000107,0.000000,13.458,10.692
4.640642,-0.080000,-0.020000,0.000000,0.000000,0.000000,0.000000,0.075048,0.090075,0.144204,-0.008438,0.000096,0.000000,11.824,10.868
4.660624,0.140000,0.240000,0.060000,-0.020000,0.000000,0.000000,0.081543,0.105068,0.135783,-0.009594,0.000087,0.000000,10.965,11.039
4.680618,0.080000,0.060000,0.080000,0.000000,0.000000,0.000000,0.081389,0.100561,0.130205,-0.008635,0.000078,0.000000,10.397,11.205
4.700612,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.093250,0.090505,0.137185,-0.007771,0.000070,0.000000,11.108,11.347
4.720599,0.080000,0.040000,0.100000,0.000000,0.000000,0.000000,0.091925,0.085454,0.133466,-0.006994,0.000063,0.000000,10.729,11.454
4.740589,0.100000,0.080000,0.000000,0.000000,0.000000,0.000000,0.092733,0.084909,0.120119,-0.006295,0.000057,0.000000,9.368,11.538
4.760563,0.020000,0.060000,0.100000,0.000000,0.000000,0.000000,0.085459,0.082418,0.118108,-0.005665,0.000051,0.000000,9.163,11.609
4.780676,0.160000,0.000000,0.020000,0.000000,0.000000,0.000000,0.092913,0.074176,0.108297,-0.005099,0.000046,0.000000,8.163,11.669
4.800666,0.280000,0.140000,0.000000,0.000000,0.020000,0.000000,0.111622,0.080759,0.097467,-0.004589,0.002041,0.000000,7.058,11.715
4.820707,0.200000,-0.080000,-0.100000,0.000000,0.000000,0.000000,0.120460,0.064683,0.077720,-0.004130,0.001837,0.000000,5.045,11.687
4.840661,0.100000,-0.120000,0.060000,0.000000,0.000000,0.000000,0.118414,0.046214,0.075948,-0.003717,0.001654,0.000000,4.864,11.650
4.860632,0.060000,0.080000,0.000000,0.000000,0.000000,0.000000,0.112572,0.049593,0.068354,-0.003345,0.001488,0.000000,4.090,11.616
4.880791,0.240000,0.080000,0.140000,0.000000,0.020000,0.000000,0.125315,0.052634,0.075518,-0.003011,0.003339,0.000000,4.820,11.602
4.900611,0.080000,0.120000,0.200000,0.000000,0.000000,0.000000,0.120784,0.059370,0.087966,-0.002710,0.003005,0.000000,6.089,11.614
4.920604,0.140000,0.080000,0.160000,0.000000,0.000000,0.000000,0.122705,0.061433,0.095170,-0.002439,0.002705,0.000000,6.824,11.625
4.940582,0.020000,-0.140000,-0.060000,0.000000,0.000000,0.000000,0.112435,0.041290,0.079653,-0.002195,0.002434,0.000000,5.242,11.582
4.960749,0.080000,0.000000,-0.060000,0.000000,0.000000,0.000000,0.109191,0.037161,0.065687,-0.001975,0.002191,0.000000,3.818,11.510
4.980591,0.140000,0.020000,0.060000,0.000000,0.000000,0.000000,0.112272,0.035445,0.065119,-0.001778,0.001972,0.000000,3.760,11.405
5.000571,0.180000,0.020000,-0.140000,0.000000,0.000000,0.000000,0.119045,0.033900,0.044607,-0.001600,0.001775,0.000000,1.668,11.261
5.020735,0.280000,-0.020000,0.180000,0.000000,0.020000,0.000000,0.135140,0.028510,0.058146,-0.001440,0.003597,0.000000,3.049,11.111
5.040684,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131626,0.025659,0.052332,-0.001296,0.003237,0.000000,2.456,10.948
5.060671,0.120000,0.020000,0.000000,0.000000,0.000000,0.000000,0.130464,0.025093,0.047098,-0.001166,0.002914,0.000000,1.922,10.768
5.080648,0.080000,0.180000,0.120000,-0.020000,0.000000,0.000000,0.125417,0.040584,0.054389,-0.003050,0.002622,0.000000,2.666,10.586
5.100690,0.020000,0.020000,-0.100000,0.000000,0.000000,0.000000,0.114876,0.038526,0.038950,-0.002745,0.002360,0.000000,1.091,10.345
5.120644,0.000000,0.040000,-0.100000,0.000000,0.000000,0.000000,0.103388,0.038673,0.025055,-0.002470,0.002124,0.000000,-0.326,10.083
5.140798,0.040000,0.080000,0.160000,0.000000,0.000000,0.000000,0.097049,0.042806,0.038549,-0.002223,0.001912,0.000000,1.050,9.855
5.160612,0.080000,0.140000,0.080000,-0.020000,0.000000,0.000000,0.095344,0.052525,0.042694,-0.004001,0.001721,0.000000,1.473,9.663
5.180603,0.120000,0.120000,0.000000,-0.020000,0.000000,0.000000,0.097810,0.059273,0.038425,-0.005601,0.001548,0.000000,1.038,9.420
5.200608,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,0.088029,0.061345,0.034582,-0.005041,0.001394,0.000000,0.646,9.173
5.220717,0.100000,0.120000,0.020000,-0.020000,0.000000,0.000000,0.089226,0.067211,0.033124,-0.006537,0.001254,0.000000,0.497,8.938
5.240563,-0.060000,0.000000,0.060000,0.000000,0.000000,0.000000,0.074303,0.060490,0.035812,-0.005883,0.001129,0.000000,0.771,8.674
5.260686,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.066873,0.054441,0.034231,-0.005295,0.001016,0.000000,0.610,8.453
5.280659,0.040000,0.040000,-0.020000,0.000000,0.000000,0.000000,0.064186,0.052997,0.028808,-0.004765,0.000914,0.000000,0.057,8.184
5.300660,0.100000,-0.040000,0.100000,0.000000,0.000000,0.000000,0.067767,0.043697,0.035927,-0.004289,0.000823,0.000000,0.783,7.926
5.320665,0.100000,0.000000,0.260000,0.000000,0.000000,0.000000,0.070990,0.039327,0.058334,-0.003860,0.000741,0.000000,3.068,7.698
5.340638,-0.040000,0.140000,-0.100000,0.000000,0.000000,0.000000,0.059891,0.049395,0.042501,-0.003474,0.000667,0.000000,1.453,7.431
5.360613,0.140000,0.260000,0.060000,-0.020000,0.000000,0.000000,0.067902,0.070455,0.044251,-0.005126,0.000600,0.000000,1.632,7.200
5.380611,0.080000,0.120000,0.220000,0.000000,0.000000,0.000000,0.069112,0.075410,0.061826,-0.004614,0.000540,0.000000,3.424,6.971
5.400606,0.080000,0.120000,0.040000,0.000000,0.000000,0.000000,0.070201,0.079869,0.059643,-0.004152,0.000486,0.000000,3.201,6.736
5.420627,0.080000,0.120000,0.140000,0.000000,0.000000,0.000000,0.071181,0.083882,0.067679,-0.003737,0.000437,0.000000,4.021,6.509
5.440570,0.060000,0.000000,0.240000,0.000000,0.000000,0.000000,0.070063,0.075494,0.084911,-0.003363,0.000394,0.000000,5.778,6.316
5.460614,0.120000,0.000000,0.160000,0.000000,0.000000,0.000000,0.075056,0.067944,0.092420,-0.003027,0.000354,0.000000,6.544,6.135
5.480714,0.120000,0.060000,-0.020000,0.000000,0.000000,0.000000,0.079551,0.067150,0.081178,-0.002724,0.000319,0.000000,5.397,5.922
5.500688,-0.060000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.065596,0.056435,0.073060,-0.002452,0.000287,0.000000,4.569,5.715
5.520670,0.060000,-0.040000,-0.100000,-0.020000,0.000000,0.000000,0.065036,0.046791,0.055754,-0.004207,0.000258,0.000000,2.805,5.463
5.540661,0.000000,0.100000,0.120000,0.000000,0.000000,0.000000,0.058533,0.052112,0.062179,-0.003786,0.000232,0.000000,3.460,5.196
5.560644,-0.020000,0.120000,-0.080000,0.000000,0.000000,0.000000,0.050679,0.058901,0.047961,-0.003407,0.000209,0.000000,2.010,4.890
5.580626,0.120000,-0.040000,-0.020000,0.000000,0.000000,0.000000,0.057611,0.049011,0.041165,-0.003067,0.000188,0.000000,1.317,4.590
5.600508,0.060000,0.180000,0.140000,-0.020000,0.000000,0.000000,0.057850,0.062110,0.051048,-0.004760,0.000169,0.000000,2.325,4.345
5.620623,0.060000,0.020000,0.060000,0.000000,0.000000,0.000000,0.058065,0.057899,0.051943,-0.004284,0.000152,0.000000,2.416,4.124
5.640604,0.060000,0.000000,0.060000,0.000000,0.000000,0.000000,0.058259,0.052109,0.052749,-0.003856,0.000137,0.000000,2.498,3.937
5.660604,0.160000,0.000000,0.060000,0.000000,0.000000,0.000000,0.068433,0.046898,0.053474,-0.003470,0.000124,0.000000,2.572,3.770
5.680562,0.080000,0.180000,-0.060000,0.000000,0.000000,0.000000,0.069590,0.060208,0.042127,-0.003123,0.000111,0.000000,1.415,3.590
5.700691,0.100000,0.120000,-0.080000,-0.020000,0.000000,0.000000,0.072631,0.066187,0.029914,-0.004811,0.000100,0.000000,0.170,3.371
5.720687,0.080000,0.080000,-0.280000,0.000000,0.000000,0.000000,0.073368,0.067569,-0.001077,-0.004330,0.000090,0.000000,-2.990,3.097
5.740553,0.160000,0.200000,0.040000,0.000000,0.000000,0.000000,0.082031,0.080812,0.003030,-0.003897,0.000081,0.000000,-2.572,2.858
5.760666,0.240000,0.180000,-0.080000,0.000000,0.000000,0.000000,0.097828,0.090731,-0.005273,-0.003507,0.000073,0.000000,-3.418,2.606
5.780645,0.160000,0.020000,-0.020000,0.000000,0.000000,0.000000,0.104045,0.083658,-0.006745,-0.003156,0.000066,0.000000,-3.568,2.372
5.800676,0.080000,0.040000,0.060000,0.000000,0.000000,0.000000,0.101640,0.079292,-0.000071,-0.002841,0.000059,0.000000,-2.888,2.173
5.820674,0.100000,0.120000,0.000000,0.000000,0.000000,0.000000,0.101476,0.083363,-0.000064,-0.002557,0.000053,0.000000,-2.887,2.014
5.840653,0.080000,0.020000,0.080000,0.000000,0.000000,0.000000,0.099329,0.077026,0.007943,-0.002301,0.000048,0.000000,-2.071,1.875
5.860642,0.080000,0.100000,-0.020000,0.000000,0.000000,0.000000,0.097396,0.079324,0.005148,-0.002071,0.000043,0.000000,-2.356,1.747
5.880583,0.020000,0.080000,0.020000,0.000000,0.000000,0.000000,0.089656,0.079391,0.006634,-0.001864,0.000039,0.000000,-2.204,1.606
5.900729,0.120000,-0.020000,-0.020000,0.000000,0.000000,0.000000,0.092691,0.069452,0.003970,-0.001677,0.000035,0.000000,-2.476,1.435
5.920601,0.160000,-0.040000,0.160000,0.000000,0.000000,0.000000,0.099422,0.058507,0.019573,-0.001510,0.000031,0.000000,-0.885,1.281
5.940576,0.020000,0.040000,0.180000,0.000000,0.000000,0.000000,0.091479,0.056656,0.035616,-0.001359,0.000028,0.000000,0.751,1.191
5.960556,0.040000,0.180000,0.100000,-0.020000,0.000000,0.000000,0.086331,0.068991,0.042054,-0.003223,0.000025,0.000000,1.408,1.143
5.980779,-0.040000,0.120000,0.080000,-0.020000,0.000000,0.000000,0.073698,0.074092,0.045849,-0.004901,0.000023,0.000000,1.795,1.103
6.000654,0.100000,0.000000,0.300000,0.000000,0.000000,0.000000,0.076329,0.066682,0.071264,-0.004410,0.000021,0.000000,4.386,1.158
6.020649,0.140000,0.040000,0.060000,0.000000,0.000000,0.000000,0.082696,0.064014,0.070138,-0.003969,0.000019,0.000000,4.271,1.182
6.040642,0.020000,0.080000,-0.060000,0.000000,0.000000,0.000000,0.076426,0.065613,0.057124,-0.003573,0.000017,0.000000,2.944,1.192
6.060614,0.160000,0.080000,0.060000,0.000000,0.000000,0.000000,0.084783,0.067052,0.057411,-0.003215,0.000015,0.000000,2.974,1.213
6.080629,0.140000,0.160000,0.000000,-0.020000,0.000000,0.000000,0.090305,0.076346,0.051670,-0.004894,0.000014,0.000000,2.388,1.207
6.100613,0.000000,0.040000,-0.160000,0.000000,0.000000,0.000000,0.081275,0.072712,0.030503,-0.004404,0.000012,0.000000,0.230,1.190
6.120621,0.100000,-0.040000,0.080000,0.000000,0.000000,0.000000,0.083147,0.061441,0.035453,-0.003964,0.000011,0.000000,0.735,1.211
6.140576,0.020000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.076832,0.051296,0.031908,-0.003568,0.000010,0.000000,0.373,1.198
6.160710,0.060000,0.000000,0.040000,0.000000,0.000000,0.000000,0.075149,0.046167,0.032717,-0.003211,0.000009,0.000000,0.456,1.177
6.180569,0.140000,0.000000,0.260000,0.000000,0.000000,0.000000,0.081634,0.041550,0.055445,-0.002890,0.000008,0.000000,2.773,1.212
6.200547,0.200000,0.120000,-0.020000,0.000000,0.000000,0.000000,0.093471,0.049395,0.047901,-0.002601,0.000007,0.000000,2.004,1.239
6.220674,0.140000,-0.020000,-0.160000,0.000000,0.000000,0.000000,0.098124,0.042456,0.027111,-0.002341,0.000006,0.000000,-0.116,1.227
6.240654,0.100000,-0.120000,0.280000,0.000000,0.000000,0.000000,0.098311,0.026210,0.052400,-0.002107,0.000006,0.000000,2.463,1.261
6.260649,0.060000,0.040000,0.060000,0.000000,0.000000,0.000000,0.094480,0.027589,0.053160,-0.001896,0.000005,0.000000,2.540,1.300
6.280643,0.060000,0.000000,-0.120000,0.000000,0.000000,0.000000,0.091032,0.024830,0.035844,-0.001706,0.000005,0.000000,0.774,1.314
6.300625,0.060000,0.080000,0.140000,0.000000,0.000000,0.000000,0.087929,0.030347,0.046259,-0.001536,0.000004,0.000000,1.837,1.335
6.320624,0.140000,-0.040000,0.120000,0.000000,0.000000,0.000000,0.093136,0.023312,0.053633,-0.001382,0.000004,0.000000,2.588,1.325
6.340601,0.060000,0.080000,-0.040000,0.000000,0.000000,0.000000,0.089822,0.028981,0.044270,-0.001244,0.000003,0.000000,1.634,1.329
6.360593,0.040000,0.060000,-0.020000,0.000000,0.000000,0.000000,0.084840,0.032083,0.037843,-0.001120,0.000003,0.000000,0.978,1.316
6.380581,0.220000,0.060000,0.180000,0.000000,0.020000,0.000000,0.098356,0.034875,0.052059,-0.001008,0.002003,0.000000,2.428,1.296
6.400575,0.040000,0.080000,0.040000,-0.020000,0.000000,0.000000,0.092521,0.039387,0.050853,-0.002907,0.001803,0.000000,2.305,1.278
6.420562,-0.020000,0.020000,0.000000,0.000000,0.000000,0.000000,0.081269,0.037449,0.045768,-0.002616,0.001622,0.000000,1.786,1.233
6.440682,-0.020000,0.180000,0.120000,-0.020000,0.000000,0.000000,0.071142,0.051704,0.053191,-0.004355,0.001460,0.000000,2.543,1.169
6.460665,0.140000,0.060000,0.160000,0.000000,0.000000,0.000000,0.078028,0.052533,0.063872,-0.003919,0.001314,0.000000,3.633,1.110
6.480669,0.020000,-0.080000,0.320000,0.000000,0.000000,0.000000,0.072225,0.039280,0.089485,-0.003527,0.001183,0.000000,6.244,1.127
6.500677,0.000000,0.060000,0.200000,0.000000,0.000000,0.000000,0.065002,0.041352,0.100536,-0.003174,0.001064,0.000000,7.371,1.183
6.520636,0.060000,0.180000,-0.080000,-0.020000,0.000000,0.000000,0.064502,0.055217,0.082482,-0.004857,0.000958,0.000000,5.530,1.238
6.540632,0.020000,0.140000,0.060000,0.000000,0.000000,0.000000,0.060052,0.063695,0.080234,-0.004371,0.000862,0.000000,5.301,1.275
6.560627,-0.020000,0.000000,0.140000,0.000000,0.000000,0.000000,0.052047,0.057326,0.086211,-0.003934,0.000776,0.000000,5.910,1.353
6.580609,0.000000,0.140000,0.060000,-0.020000,0.000000,0.000000,0.046842,0.065593,0.083590,-0.005541,0.000698,0.000000,5.643,1.439
6.600581,0.120000,0.100000,0.120000,0.000000,0.000000,0.000000,0.054158,0.069034,0.087231,-0.004987,0.000628,0.000000,6.014,1.513
6.620718,0.100000,0.040000,0.180000,0.000000,0.000000,0.000000,0.058742,0.066130,0.096508,-0.004488,0.000566,0.000000,6.960,1.604
6.640719,0.080000,0.000000,-0.160000,0.000000,0.000000,0.000000,0.060868,0.059517,0.070857,-0.004039,0.000509,0.000000,4.345,1.641
6.660693,0.080000,0.100000,-0.240000,0.000000,0.000000,0.000000,0.062781,0.063566,0.039771,-0.003635,0.000458,0.000000,1.175,1.613
6.680684,0.120000,0.100000,0.120000,0.000000,0.000000,0.000000,0.068503,0.067209,0.047794,-0.003272,0.000412,0.000000,1.993,1.625
6.700683,-0.060000,0.000000,-0.040000,0.000000,0.000000,0.000000,0.055653,0.060488,0.039015,-0.002945,0.000371,0.000000,1.098,1.643
6.720656,0.080000,0.120000,0.020000,0.000000,0.000000,0.000000,0.058087,0.066439,0.037113,-0.002650,0.000334,0.000000,0.904,1.721
6.740704,0.140000,0.000000,0.220000,0.000000,0.000000,0.000000,0.066279,0.059795,0.055402,-0.002385,0.000301,0.000000,2.769,1.828
6.760787,0.080000,0.060000,-0.180000,0.000000,0.000000,0.000000,0.067651,0.059816,0.031862,-0.002147,0.000271,0.000000,0.368,1.903
6.780637,0.000000,0.040000,0.040000,0.000000,0.000000,0.000000,0.060886,0.057834,0.032676,-0.001932,0.000243,0.000000,0.451,1.984
6.800622,0.000000,0.060000,-0.060000,0.000000,0.000000,0.000000,0.054797,0.058051,0.023408,-0.001739,0.000219,0.000000,-0.494,2.032
6.820599,0.240000,-0.060000,0.140000,0.000000,0.020000,0.000000,0.073317,0.046246,0.035067,-0.001565,0.002197,0.000000,0.695,2.103
6.840585,0.200000,0.160000,-0.020000,-0.020000,0.000000,0.000000,0.085986,0.057621,0.029560,-0.003408,0.001978,0.000000,0.134,2.148
6.860727,0.080000,0.140000,0.000000,-0.020000,0.000000,0.000000,0.085387,0.065859,0.026604,-0.005068,0.001780,0.000000,-0.168,2.191
