time_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm
16.260601,0.020000,0.000000,0.120000,0.000000,0.000000,0.000000
16.280616,-0.020000,-0.100000,0.140000,0.000000,0.000000,0.000000
16.300622,0.060000,-0.040000,0.020000,0.000000,0.000000,0.000000
16.320659,0.100000,-0.040000,0.060000,0.000000,0.000000,0.000000
16.340647,0.120000,0.060000,0.200000,0.000000,0.000000,0.000000
16.360648,0.180000,0.060000,0.120000,0.000000,0.000000,0.000000
16.380673,0.100000,-0.140000,-0.140000,0.000000,0.000000,0.000000
16.400547,0.220000,0.000000,0.280000,0.000000,0.020000,0.000000
16.420705,0.040000,-0.080000,0.100000,0.000000,0.000000,0.000000
16.440725,0.100000,0.140000,0.080000,0.000000,0.000000,0.000000
16.460590,0.080000,0.060000,0.140000,0.000000,0.000000,0.000000
16.480611,0.000000,-0.020000,-0.040000,0.000000,0.000000,0.000000
16.500622,0.080000,0.160000,0.200000,-0.020000,0.000000,0.000000
16.520646,0.180000,-0.120000,-0.040000,0.000000,0.000000,0.000000
16.540649,0.160000,-0.080000,0.140000,0.000000,0.000000,0.000000
16.560528,0.080000,0.000000,0.140000,0.000000,0.000000,0.000000
16.580792,0.040000,0.000000,0.060000,0.000000,0.000000,0.000000
16.600565,0.140000,0.120000,0.000000,0.000000,0.000000,0.000000
16.620563,0.060000,0.120000,0.200000,0.000000,0.000000,0.000000
16.640605,0.080000,-0.060000,0.160000,0.000000,0.000000,0.000000
16.660589,0.120000,0.020000,-0.100000,0.000000,0.000000,0.000000
16.680752,0.160000,0.000000,-0.020000,0.000000,0.000000,0.000000
16.700611,0.020000,0.020000,-0.120000,0.000000,0.000000,0.000000
16.720624,0.160000,0.060000,0.020000,0.000000,0.000000,0.000000
16.740529,0.040000,-0.020000,0.120000,0.000000,0.000000,0.000000
16.760536,0.080000,0.020000,0.000000,0.000000,0.000000,0.000000
16.780541,0.000000,-0.020000,0.100000,0.000000,0.000000,0.000000
16.800680,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000
16.820573,0.220000,-0.020000,0.100000,0.000000,0.000000,0.000000
16.840724,0.180000,0.100000,-0.020000,0.000000,0.000000,0.000000
16.860742,0.180000,0.280000,-0.120000,-0.020000,0.000000,0.000000
16.880617,0.000000,0.260000,0.080000,-0.020000,0.000000,0.000000
16.900866,0.120000,0.140000,0.000000,-0.020000,0.000000,0.000000
16.920639,0.060000,0.140000,-0.060000,0.000000,0.000000,0.000000
16.940647,0.060000,0.160000,0.080000,-0.020000,0.000000,0.000000
16.960657,0.140000,0.060000,0.020000,0.000000,0.000000,0.000000
16.980669,0.040000,0.060000,0.000000,0.000000,0.000000,0.000000
17.000674,0.200000,0.080000,0.100000,0.000000,0.000000,0.000000
17.020680,0.020000,0.040000,-0.060000,0.000000,0.000000,0.000000
17.040567,0.020000,0.020000,-0.100000,0.000000,0.000000,0.000000
17.060559,0.180000,0.120000,0.160000,0.000000,0.000000,0.000000
17.080572,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000
17.100761,0.020000,0.120000,0.000000,-0.020000,0.000000,0.000000
17.120622,0.060000,0.120000,0.200000,-0.020000,0.000000,0.000000
17.140638,0.180000,0.140000,-0.200000,0.000000,0.000000,0.000000
17.160640,0.160000,0.000000,0.180000,0.000000,0.000000,0.000000
17.180511,0.140000,0.140000,0.000000,0.000000,0.000000,0.000000
17.200546,0.080000,0.100000,0.180000,0.000000,0.000000,0.000000
17.220571,0.200000,0.120000,0.020000,0.000000,0.000000,0.000000
17.240550,0.060000,0.080000,0.100000,0.000000,0.000000,0.000000
17.260275,0.180000,0.080000,0.000000,0.000000,0.000000,0.000000
17.280748,0.200000,0.000000,0.140000,0.000000,0.000000,0.000000
17.300584,0.220000,0.180000,0.060000,-0.020000,0.000000,0.000000
17.320611,0.060000,0.180000,-0.020000,-0.020000,0.000000,0.000000
17.340602,0.000000,0.020000,0.140000,0.000000,0.000000,0.000000
17.360617,0.120000,0.080000,0.080000,0.000000,0.000000,0.000000
17.380670,0.100000,0.020000,0.060000,0.000000,0.000000,0.000000
17.400678,0.120000,0.100000,0.020000,0.000000,0.000000,0.000000
17.420553,0.080000,0.000000,0.080000,0.000000,0.000000,0.000000
17.440688,0.100000,0.120000,0.060000,0.000000,0.000000,0.000000
17.460574,0.300000,0.080000,0.160000,0.000000,0.020000,0.000000
17.480590,0.160000,0.040000,0.120000,0.000000,0.000000,0.000000
17.500621,0.340000,0.180000,0.180000,-0.020000,0.020000,0.000000
17.520623,0.220000,0.120000,0.060000,0.000000,0.000000,0.000000
17.540617,0.080000,0.020000,0.020000,0.000000,0.000000,0.000000
17.560630,0.000000,0.200000,0.060000,-0.020000,0.000000,0.000000
17.580508,0.160000,0.000000,0.200000,0.000000,0.000000,0.000000
17.600653,0.080000,0.140000,0.000000,0.000000,0.000000,0.000000
17.620737,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000
17.640555,0.080000,0.000000,0.280000,0.000000,0.000000,0.000000
17.660587,0.080000,0.060000,0.080000,0.000000,0.000000,0.000000
17.680722,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000
17.700583,0.040000,0.160000,0.120000,-0.020000,0.000000,0.000000
17.720646,0.160000,0.000000,0.120000,0.000000,0.000000,0.000000
17.740619,0.100000,0.000000,-0.160000,0.000000,0.000000,0.000000
17.760554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.780662,0.040000,-0.060000,0.200000,0.000000,0.000000,0.000000
17.800625,0.180000,0.000000,0.020000,0.000000,0.000000,0.000000
17.820670,0.140000,0.080000,0.100000,0.000000,0.000000,0.000000
17.840550,0.120000,0.000000,-0.120000,0.000000,0.000000,0.000000
17.860572,0.200000,0.000000,0.040000,0.000000,0.000000,0.000000
17.880580,0.100000,0.160000,0.060000,0.000000,0.000000,0.000000
17.900579,0.160000,0.000000,0.060000,0.000000,0.000000,0.000000
17.920359,0.000000,-0.020000,0.100000,0.000000,0.000000,0.000000
17.940613,0.140000,0.000000,0.160000,0.000000,0.000000,0.000000
17.960601,0.160000,-0.060000,0.180000,0.000000,0.000000,0.000000
17.980635,0.040000,0.060000,0.100000,0.000000,0.000000,0.000000
18.000657,0.040000,0.000000,0.140000,0.000000,0.000000,0.000000
18.020640,0.100000,0.000000,0.140000,0.000000,0.000000,0.000000
18.040566,0.100000,0.020000,0.180000,0.000000,0.000000,0.000000
18.060685,0.180000,-0.020000,0.180000,0.000000,0.000000,0.000000
18.080709,0.180000,0.000000,-0.080000,0.000000,0.000000,0.000000
18.100581,0.100000,-0.020000,0.200000,0.000000,0.000000,0.000000
18.120595,0.120000,0.080000,0.020000,0.000000,0.000000,0.000000
18.140622,0.120000,0.040000,-0.060000,0.000000,0.000000,0.000000
18.160657,0.140000,0.040000,-0.080000,0.000000,0.000000,0.000000
18.180649,0.160000,0.060000,0.100000,0.000000,0.000000,0.000000
18.200516,0.100000,0.060000,-0.020000,0.000000,0.000000,0.000000
18.220664,0.000000,-0.100000,0.120000,0.000000,0.000000,0.000000
18.240682,0.080000,0.040000,-0.040000,0.000000,0.000000,0.000000
18.260558,0.180000,0.060000,0.140000,0.000000,0.000000,0.000000
18.280567,0.060000,0.080000,0.040000,0.000000,0.000000,0.000000
18.300641,0.060000,0.020000,0.020000,0.000000,0.000000,0.000000
18.320598,0.120000,0.000000,0.080000,0.000000,0.000000,0.000000
18.340612,0.120000,0.020000,0.060000,0.000000,0.000000,0.000000
18.360619,0.080000,0.000000,-0.040000,0.000000,0.000000,0.000000
18.380776,0.220000,-0.080000,-0.120000,0.000000,0.000000,0.000000
18.400644,0.020000,0.020000,0.080000,0.000000,0.000000,0.000000
18.420659,0.080000,-0.120000,0.180000,0.000000,0.000000,0.000000
18.440648,0.160000,0.100000,0.020000,0.000000,0.000000,0.000000
18.460538,-0.060000,-0.020000,0.080000,0.000000,0.000000,0.000000
18.480569,0.000000,0.020000,0.120000,0.000000,0.000000,0.000000
18.500570,0.160000,0.020000,0.160000,0.000000,0.000000,0.000000
18.520586,0.060000,-0.020000,-0.060000,0.000000,0.000000,0.000000
18.540596,0.160000,0.060000,-0.080000,0.000000,0.000000,0.000000
18.560615,-0.080000,0.000000,0.120000,0.000000,0.000000,0.000000
18.580505,0.140000,0.000000,-0.040000,0.000000,0.000000,0.000000
18.600672,0.160000,0.000000,0.060000,0.000000,0.000000,0.000000
18.620655,0.020000,0.140000,0.260000,-0.020000,0.000000,0.000000
18.640662,0.020000,0.060000,0.120000,0.000000,0.000000,0.000000
18.660664,0.080000,-0.020000,0.060000,0.000000,0.000000,0.000000
18.680579,0.040000,0.160000,0.100000,-0.020000,0.000000,0.000000
18.700707,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000
18.720590,0.040000,0.080000,-0.020000,0.000000,0.000000,0.000000
18.740775,0.000000,0.060000,-0.040000,0.000000,0.000000,0.000000
18.760605,0.220000,0.140000,0.000000,0.000000,0.000000,0.000000
18.780657,0.040000,0.120000,-0.060000,0.000000,0.000000,0.000000
18.800629,-0.020000,0.060000,0.060000,0.000000,0.000000,0.000000
18.820631,0.120000,0.080000,-0.040000,0.000000,0.000000,0.000000
18.840661,-0.080000,0.140000,0.060000,-0.020000,0.000000,0.000000
18.860668,0.080000,0.080000,0.060000,0.000000,0.000000,0.000000
18.880564,0.140000,0.120000,-0.040000,0.000000,0.000000,0.000000
18.900559,0.060000,0.100000,0.060000,0.000000,0.000000,0.000000
18.920566,0.140000,0.000000,0.100000,0.000000,0.000000,0.000000
18.940585,-0.020000,0.060000,-0.080000,0.000000,0.000000,0.000000
